1,564.9836344041853,145.155845222184
2,261.00126757669983,76.68337267780389
3,122.69428820687718,37.69366724826508
4,18.030493687779945,6.504208149445257
5,104.77732731189677,33.83167402236805
6,263.65159601763054,66.9833726778035
7,104.6575490095333,33.041855691260345
8,20.231099250746418,6.639648978757607
9,47.108457353996194,14.688247972904215
10,306.27180026683425,86.98858667758613
11,157.95673303907776,43.93360361283497
12,38.82905675869601,14.37175407985041
13,26.492009647960426,8.010479318490793
14,53.928369085494914,14.592250846762248
15,36.57791234733314,11.50936056656263
16,230.12436621160583,58.67984193778079
17,157.48508159702354,42.50610694856686
18,59.36880837523232,16.500195011799438
19,197.81099250738876,68.75915015906465
20,45.449189161445354,15.49949707481919
21,200.21527763519077,57.69289746482617
22,86.0814225597775,26.343744226618824
23,44.54587396079051,13.981874166063811
24,67.88900749254704,21.382808169966374
25,168.77673714458996,46.90613773989962
26,39.77938519963133,11.38046802832799
27,33.61872113312553,9.791511854665204
28,56.875289951762326,14.782520784154896
29,113.66079236372508,28.717643436305917
30,16.387180539876372,4.808734476036009
31,90.10013856100393,28.200472133834463
32,458.3776865442,115.36615005644077
34,298.61278866877217,83.30444421633935
36,158.52923124291664,42.277932874869286
38,19.52739402648422,6.676331725344972
39,222.24518115567736,66.61132094835884
40,16.900780047214603,4.455280714361282
41,54.69848096068443,15.058842245713734
42,24.2927896951684,7.410510109825532
43,31.60092374012371,9.482531047933664
44,101.51138766289895,36.81470799546497
45,75.61512881041622,22.589931232676058
46,35.265390536798954,11.03318279790709
47,560.5537822025989,140.86385096987271
48,155.8975828799847,48.784316945479084
49,14.722313455813905,4.227455609156044
50,610.3006209586116,145.296315303224
52,70.35900646616425,20.281422559784488
53,17.279600738992663,4.578117622910122
54,14.795448013959497,4.711382531051654
55,12.994005952992248,3.5109001334303063
57,38.98920250436824,11.794016216773658
58,97.10987375550565,24.71551883403085
60,83.58719080362577,25.612131786914308
61,23.22678846351661,6.406271169048132
62,185.4642153340595,50.91576516471209
63,25.268962331934844,8.188679051630574
64,15.38465051832127,5.505275582473314
65,66.98528174073263,24.51438981832527
66,25.619424201995894,8.989099866572872
68,18.784281022273213,5.505911936778127
69,73.94603818124075,20.365503438364044
70,140.4696859283473,39.336436415883696
71,25.532756851080055,8.817982141026775
72,27.40027712204087,8.054972800988194
73,44.220342810227045,12.591840295598109
74,37.48281843375073,10.117869239454581
75,25.079523760650275,8.513127373500506
76,30.6969208662633,9.091470799548489
77,32.19769064970224,8.961818741665084
78,22.933444524279167,6.510571692501989
79,38.482176947553356,13.081155701525049
80,25.094729549424454,6.799979472445933
81,45.97942112285481,14.117089192238012
82,34.074566355337794,9.19296931130487
83,16.97349892230446,4.792712716825502
85,39.43821718157377,10.720948373192984
86,43.32813301857852,11.477522323720631
87,20.4358205891456,7.405973519454811
88,46.12361182387721,14.540613773992481
89,40.17125115467523,11.943343939238853
