1,1131.8562078760356,290.8543313148414
2,524.3277464163358,154.04730746854648
3,249.54595778146532,76.56961237117726
4,37.64106965684426,13.475784323786879
5,212.6758758423459,68.55196038174388
6,529.6284580383525,134.64730746854607
7,210.7330228539565,66.49068733104188
8,41.75071504327672,13.652572787300658
9,97.63499093358931,30.357870607938516
10,616.6972339117266,175.15860446805436
11,317.78125491809266,88.4228078277883
12,79.3962896438071,29.238800506330616
13,54.81602090387493,16.522705190044583
14,110.92813301845635,30.06654350128631
15,75.71881008583435,23.720281227524833
16,462.81946012527607,118.07299086516629
17,316.5510101269496,85.47989838854257
18,120.31575147957994,33.46708919220426
19,402.16548376604334,139.37815867787202
20,94.31490984968137,31.982243662067862
21,404.72476820964795,116.58461117373065
22,175.29308221275068,53.57811249095976
23,91.65772691493008,28.677394026437184
24,138.3511829004099,43.47941770155161
25,339.38293048002964,94.31329843643327
26,81.77200126578127,23.37434739468009
27,69.81556245505125,20.29827568508927
28,118.1964615620011,30.81212836562629
29,229.8900501213424,58.138227445290866
30,34.60555783640677,10.118924698077164
31,182.35863354877785,57.017689623272425
32,918.9599875126843,231.34332512225734
34,599.7860421158445,167.30962913537775
36,319.0216676930614,85.13552122886094
38,41.376020390706536,14.032052071572236
39,446.32289250410196,133.72452872142597
40,35.85169010230155,9.46977488111532
41,113.25504208133509,31.194158199003617
42,50.41771100618096,15.322771904612217
43,66.03533477024615,19.778817270512498
44,207.54133993616205,74.91520065677359
45,153.80777908913444,45.894851004090455
46,71.95834616303675,22.47189606211728
47,1124.549861439546,282.6883437682541
48,314.3697629066778,98.28268671517866
49,31.598345820937354,9.059487153171693
50,1224.7596787445416,291.7753498239493
52,143.5861806765698,41.359748879484435
53,36.52246826782251,9.735921516305206
54,31.423470696923857,9.924662150606073
55,27.82034623149376,7.523616955766338
57,82.13493875937299,24.77036846964141
58,196.14639313687513,49.983624140371454
60,170.11391340777885,52.04295220493778
61,48.28304167093151,13.313587532927734
62,373.2474665572545,102.50082452352152
63,52.86608505250584,17.05880461185301
